tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2017-12-16,DKI4 (Lubang Buaya),63,29,14,38,7,63,PM10,SEDANG
2017-12-17,DKI4 (Lubang Buaya),31,28,---,27,7,31,PM10,BAIK
2017-12-18,DKI4 (Lubang Buaya),20,29,---,32,7,32,O3,BAIK
2017-12-19,DKI4 (Lubang Buaya),33,29,---,38,8,38,O3,BAIK
2017-12-20,DKI4 (Lubang Buaya),39,28,8,33,9,39,PM10,BAIK
2017-12-21,DKI4 (Lubang Buaya),35,28,15,34,7,35,PM10,BAIK
2017-12-22,DKI4 (Lubang Buaya),25,28,---,33,5,33,O3,BAIK
2017-12-23,DKI4 (Lubang Buaya),28,30,---,37,4,37,O3,BAIK
2017-12-24,DKI4 (Lubang Buaya),38,30,---,43,5,43,O3,BAIK
2017-12-25,DKI4 (Lubang Buaya),30,29,---,30,5,30,PM10,BAIK
2017-12-26,DKI4 (Lubang Buaya),38,30,---,33,4,38,PM10,BAIK
2017-12-27,DKI4 (Lubang Buaya),55,30,---,27,5,55,PM10,SEDANG
2017-12-28,DKI4 (Lubang Buaya),29,30,---,48,6,48,O3,BAIK
2017-12-29,DKI4 (Lubang Buaya),72,35,27,77,13,77,O3,SEDANG
2017-12-30,DKI4 (Lubang Buaya),60,34,19,56,9,60,PM10,SEDANG
2017-12-31,DKI4 (Lubang Buaya),63,33,25,36,9,63,PM10,SEDANG
2017-12-01,DKI5 (Kebon Jeruk),14,20,23,19,---,23,CO,BAIK
2017-12-02,DKI5 (Kebon Jeruk),26,19,30,19,5,30,CO,BAIK
2017-12-03,DKI5 (Kebon Jeruk),33,18,31,26,3,33,PM10,BAIK
2017-12-04,DKI5 (Kebon Jeruk),19,19,25,30,---,30,O3,BAIK
2017-12-05,DKI5 (Kebon Jeruk),28,18,27,27,4,28,PM10,BAIK
2017-12-06,DKI5 (Kebon Jeruk),31,19,29,49,6,49,O3,BAIK
2017-12-07,DKI5 (Kebon Jeruk),32,22,29,52,7,52,O3,SEDANG
2017-12-08,DKI5 (Kebon Jeruk),23,22,27,46,4,46,O3,BAIK
2017-12-09,DKI5 (Kebon Jeruk),25,20,29,39,5,39,O3,BAIK
2017-12-10,DKI5 (Kebon Jeruk),14,18,25,22,2,25,CO,BAIK
2017-12-11,DKI5 (Kebon Jeruk),24,19,27,29,3,29,O3,BAIK
2017-12-12,DKI5 (Kebon Jeruk),20,18,36,29,9,36,CO,BAIK
2017-12-13,DKI5 (Kebon Jeruk),19,18,38,19,10,38,CO,BAIK
2017-12-14,DKI5 (Kebon Jeruk),22,20,28,37,4,37,O3,BAIK
2017-12-15,DKI5 (Kebon Jeruk),26,19,27,30,3,30,O3,BAIK
2017-12-16,DKI5 (Kebon Jeruk),46,25,38,25,10,46,PM10,BAIK
2017-12-17,DKI5 (Kebon Jeruk),28,20,31,25,11,31,CO,BAIK
2017-12-18,DKI5 (Kebon Jeruk),30,23,30,26,8,30,PM10,BAIK
2017-12-19,DKI5 (Kebon Jeruk),27,19,27,33,6,33,O3,BAIK
2017-12-20,DKI5 (Kebon Jeruk),37,20,31,32,9,37,PM10,BAIK
2017-12-21,DKI5 (Kebon Jeruk),37,20,28,35,9,37,PM10,BAIK
2017-12-22,DKI5 (Kebon Jeruk),27,20,37,35,10,37,CO,BAIK
2017-12-23,DKI5 (Kebon Jeruk),31,21,27,32,9,32,O3,BAIK
2017-12-24,DKI5 (Kebon Jeruk),28,22,29,24,5,29,CO,BAIK
2017-12-25,DKI5 (Kebon Jeruk),18,18,26,19,---,26,CO,BAIK
2017-12-26,DKI5 (Kebon Jeruk),19,20,26,32,---,32,O3,BAIK
2017-12-27,DKI5 (Kebon Jeruk),21,21,26,30,4,30,O3,BAIK
2017-12-28,DKI5 (Kebon Jeruk),29,23,26,46,5,46,O3,BAIK
2017-12-29,DKI5 (Kebon Jeruk),55,28,38,47,10,55,PM10,SEDANG
2017-12-30,DKI5 (Kebon Jeruk),51,26,31,49,8,51,PM10,SEDANG
2017-12-31,DKI5 (Kebon Jeruk),52,23,40,33,8,52,PM10,SEDANG
