tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2017-04-19,DKI5 (Kebon Jeruk),63,18,60,139,16,139,O3,TIDAK SEHAT
2017-04-20,DKI5 (Kebon Jeruk),55,17,57,63,16,63,O3,SEDANG
2017-04-21,DKI5 (Kebon Jeruk),62,16,38,127,11,127,O3,TIDAK SEHAT
2017-04-22,DKI5 (Kebon Jeruk),64,14,57,64,16,64,PM10,SEDANG
2017-04-23,DKI5 (Kebon Jeruk),45,16,61,93,14,93,O3,SEDANG
2017-04-24,DKI5 (Kebon Jeruk),44,17,39,57,9,57,O3,SEDANG
2017-04-25,DKI5 (Kebon Jeruk),60,15,70,57,18,70,CO,SEDANG
2017-04-26,DKI5 (Kebon Jeruk),32,15,11,57,11,57,O3,SEDANG
2017-04-27,DKI5 (Kebon Jeruk),53,16,---,78,---,78,O3,SEDANG
2017-04-28,DKI5 (Kebon Jeruk),51,15,---,54,---,54,O3,SEDANG
2017-04-29,DKI5 (Kebon Jeruk),45,15,1,---,7,45,PM10,BAIK
2017-04-30,DKI5 (Kebon Jeruk),50,16,1,68,9,68,O3,SEDANG
