tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2020-10-14,DKI5 (Kebon Jeruk) Jakarta Barat,65,22,115,10,115,4,CO,TIDAK SEHAT
2020-10-15,DKI5 (Kebon Jeruk) Jakarta Barat,59,12,98,10,98,4,CO,SEDANG
2020-10-16,DKI5 (Kebon Jeruk) Jakarta Barat,54,11,134,5,134,4,CO,TIDAK SEHAT
2020-10-17,DKI5 (Kebon Jeruk) Jakarta Barat,50,20,99,9,99,4,CO,SEDANG
2020-10-18,DKI5 (Kebon Jeruk) Jakarta Barat,49,13,67,6,67,4,CO,SEDANG
2020-10-19,DKI5 (Kebon Jeruk) Jakarta Barat,52,13,76,6,76,4,CO,SEDANG
2020-10-20,DKI5 (Kebon Jeruk) Jakarta Barat,56,22,77,9,77,4,CO,SEDANG
2020-10-21,DKI5 (Kebon Jeruk) Jakarta Barat,52,14,86,8,86,4,CO,SEDANG
2020-10-22,DKI5 (Kebon Jeruk) Jakarta Barat,44,19,57,8,57,4,CO,SEDANG
2020-10-23,DKI5 (Kebon Jeruk) Jakarta Barat,24,6,26,3,26,4,CO,BAIK
2020-10-24,DKI5 (Kebon Jeruk) Jakarta Barat,44,13,83,5,83,4,CO,SEDANG
2020-10-25,DKI5 (Kebon Jeruk) Jakarta Barat,40,13,61,8,61,4,CO,SEDANG
2020-10-26,DKI5 (Kebon Jeruk) Jakarta Barat,43,11,123,8,123,4,CO,TIDAK SEHAT
2020-10-27,DKI5 (Kebon Jeruk) Jakarta Barat,32,17,79,8,79,4,CO,SEDANG
2020-10-28,DKI5 (Kebon Jeruk) Jakarta Barat,52,38,117,12,117,4,CO,TIDAK SEHAT
2020-10-29,DKI5 (Kebon Jeruk) Jakarta Barat,45,14,70,9,70,4,CO,SEDANG
2020-10-30,DKI5 (Kebon Jeruk) Jakarta Barat,53,19,49,7,53,1,PM10,SEDANG
2020-10-31,DKI5 (Kebon Jeruk) Jakarta Barat,34,8,79,5,79,4,CO,SEDANG
